No,Time,Interval(mi),Indoor Humidity(%),Indoor Temperature(°C),Outdoor Humidity(%),Outdoor Temperature(°C),Absolute Pressure(hPa),Wind(m/s),Gust(m/s),Direction,Relative Pressure(hPa),Dewpoint(°C),Windchill(°C),Hour Rainfall(mm),24 hour Rainfall(mm),Week Rainfall(mm),Month Rainfall(mm),Total Rainfall(mm),Wind Level(bft),Gust Level(bft)
937,17-01-2009 02:10,30,50,17.4,87,7.7,993.4,1,2,NW,973.6,5.7,7.7,0.6,4.5,92.7,96.9,96.9,1,2
938,17-01-2009 02:40,30,50,17.2,87,7.6,993.1,0.7,2,W,973.3,5.6,7.6,0.3,4.5,92.7,96.9,96.9,1,2
939,17-01-2009 03:10,30,50,17.1,85,8.1,992.6,1.4,2.4,W,972.8,5.7,8.1,0,4.5,92.7,96.9,96.9,1,2
940,17-01-2009 03:40,30,50,16.9,85,8,991.9,1.7,2.7,SW,972.1,5.6,8,0,4.5,92.7,96.9,96.9,2,2
941,17-01-2009 04:10,30,50,16.8,82,8.2,991.2,2,4.1,SW,971.4,5.3,7,0,4.5,92.7,96.9,96.9,2,3
942,17-01-2009 04:40,30,50,16.7,83,8.5,990.7,2.4,3.7,SE,970.9,5.8,6.4,0,4.5,92.7,96.9,96.9,2,3
943,17-01-2009 05:10,30,50,16.5,84,8.3,990.9,2,4.1,W,971.1,5.8,7.1,0.3,4.8,93,97.2,97.2,2,3
944,17-01-2009 05:40,30,50,16.4,84,8.1,990.8,2,5.8,NW,971,5.6,6.9,0.3,4.8,93,97.2,97.2,2,4
945,17-01-2009 06:10,30,50,16.3,81,7.8,990.4,2.4,4.1,W,970.6,4.8,5.6,0,4.8,93,97.2,97.2,2,3
946,17-01-2009 06:40,30,50,16.2,87,6.7,990.7,3.1,5.4,SW,970.9,4.7,2.9,2.4,7.2,95.4,99.6,99.6,2,3
947,17-01-2009 07:10,30,50,16.1,86,6.6,990.6,2,3.7,W,970.8,4.4,5.3,2.7,7.5,95.7,99.9,99.9,2,3
948,17-01-2009 07:40,30,50,16.2,87,6.1,991.4,2,4.1,NW,971.6,4.1,4.8,1.2,8.4,96.6,100.8,100.8,2,3
949,17-01-2009 08:10,30,51,16.4,85,6,991.6,2,4.1,NW,971.8,3.7,4.7,1.5,9,97.2,101.4,101.4,2,3
950,17-01-2009 08:40,30,51,16.8,84,6.2,992.6,1.7,3.1,SW,972.8,3.7,6.2,0.6,9,97.2,101.4,101.4,2,2
951,17-01-2009 09:10,30,50,17.2,81,6.1,992.8,1.4,4.4,W,973,3.1,6.1,0,9,97.2,101.4,101.4,1,3
952,17-01-2009 09:40,30,50,17.3,80,6,993.5,1.4,2.4,NWW,973.7,2.8,6,0,9,97.2,101.4,101.4,1,2
953,17-01-2009 10:10,30,50,17.2,79,6.2,994.5,1,2.7,W,974.7,2.8,6.2,0,9,97.2,101.4,101.4,1,2
954,17-01-2009 10:40,30,50,17.2,76,6.8,994.5,1.7,3.4,NWW,974.7,2.9,6.8,0,9,97.2,101.4,101.4,2,3
955,17-01-2009 11:10,30,50,17.3,70,8.3,994.5,2,3.4,SW,974.7,3.2,7.1,0.3,9.3,97.5,101.7,101.7,2,3
956,17-01-2009 11:40,30,50,17.3,68,9,994.5,1.4,4.1,S,974.7,3.4,9,4.5,13.5,101.7,105.9,105.9,1,3
957,17-01-2009 12:10,30,51,17.3,68,9.3,994.8,2.7,4.1,S,975,3.7,6.6,10.2,19.5,107.7,111.9,111.9,2,3
958,17-01-2009 12:40,30,51,17.4,73,7.4,994.6,2.4,5.4,SSW,974.8,2.9,5.2,6,19.5,107.7,111.9,111.9,2,3
959,17-01-2009 13:10,30,51,17.5,73,8.2,993.3,1.7,3.1,S,973.5,3.7,8.2,0,19.5,107.7,111.9,111.9,2,2
960,17-01-2009 13:40,30,50,17.5,71,8.1,992.9,2,3.7,NNW,973.1,3.2,6.9,0,19.5,107.7,111.9,111.9,2,3
961,17-01-2009 14:10,30,50,17.5,67,7.5,992.3,1.7,3.4,S,972.5,1.8,7.5,0,19.5,107.7,111.9,111.9,2,3
962,17-01-2009 14:40,30,50,17.3,71,6.7,991.9,2.4,4.1,SE,972.1,1.8,4.4,9.9,29.4,117.3,121.8,121.8,2,3
963,17-01-2009 15:10,30,50,17.2,70,6.9,990.2,2.7,5.4,S,970.4,1.8,4,9.9,29.4,117.3,121.8,121.8,2,3
964,17-01-2009 15:40,30,51,17.1,69,6.9,988.5,3.7,6.1,SE,968.7,1.6,2.1,0,29.1,117.3,121.8,121.8,3,4
965,17-01-2009 16:10,30,52,17.2,71,6.8,987.6,3.1,5.8,SE,967.8,1.9,3,0,28.8,117.3,121.8,121.8,2,4
966,17-01-2009 16:40,30,50,17.3,72,7.3,986.3,4.4,6.1,SE,966.5,2.6,1.5,0,28.5,117.3,121.8,121.8,3,4
967,17-01-2009 17:10,30,50,17.4,73,7.4,984.6,4.1,6.8,SSW,964.8,2.9,2.1,0,28.5,117.3,121.8,121.8,3,4
968,17-01-2009 17:40,30,51,17.9,78,7.1,982.9,3.4,8.2,SE,963.1,3.5,2.8,0.6,29.1,117.9,122.4,122.4,3,5
969,17-01-2009 18:10,30,51,18.2,79,6.9,981.3,4.1,7.1,SE,961.5,3.5,1.5,1.2,29.7,118.5,123,123,3,4
970,17-01-2009 18:40,30,50,18.4,83,6.5,980.2,3.4,6.8,SE,960.4,3.8,2.1,1.5,30.3,119.4,123.9,123.9,3,4
971,17-01-2009 19:10,30,49,18.4,85,6.6,979.7,4.4,7.8,SSW,959.9,4.3,0.7,3,32.4,121.5,126,126,3,4
972,17-01-2009 19:40,30,50,18.2,86,6.6,979.5,3.4,5.4,S,959.7,4.4,2.3,3.6,33.9,123,127.5,127.5,3,3
973,17-01-2009 20:10,30,50,18.2,84,6.5,979.4,1.7,4.4,S,959.6,4,6.5,1.8,33.9,123.3,127.8,127.8,2,3
974,17-01-2009 20:40,30,50,18.2,82,6.7,978.8,1.7,2.7,SE,959,3.9,6.7,0.3,33.3,122.7,127.8,127.8,2,2
975,17-01-2009 21:10,30,50,18.3,83,7,978.2,2.7,5.1,S,958.4,4.3,4.1,0,32.7,122.1,127.8,127.8,2,3
976,17-01-2009 21:40,30,50,18.3,74,6.8,978.4,1.7,3.7,S,958.6,2.5,6.8,0,32.4,121.5,127.8,127.8,2,3
977,17-01-2009 22:10,30,50,18.4,77,6.8,978.1,2,4.1,SSW,958.3,3.1,5.5,0,32.1,120.9,127.8,127.8,2,3
978,17-01-2009 22:40,30,50,18.4,76,6.7,977.7,1.7,3.7,SSW,957.9,2.8,6.7,0,32.1,120,127.8,127.8,2,3
979,17-01-2009 23:10,30,50,18.4,78,6.4,978.1,2.4,5.4,SE,958.3,2.9,4.1,0,32.1,119.7,127.8,127.8,2,3
980,17-01-2009 23:40,30,50,18.4,77,6.2,978,1.4,2.7,W,958.2,2.5,6.2,0,32.1,119.4,127.8,127.8,1,2
981,18-01-2009 00:10,30,50,18.2,75,5.9,978.7,0.3,1.7,S,958.9,1.8,5.9,0,32.1,118.8,127.8,127.8,1,2
982,18-01-2009 00:40,30,50,18,75,5.4,979.2,0.3,1.7,S,959.4,1.3,5.4,0,32.1,117.9,127.8,127.8,1,2
983,18-01-2009 01:10,30,50,17.8,77,5.2,979,0,0.7,S,959.2,1.5,5.2,0,31.5,117.3,127.8,127.8,0,1
984,18-01-2009 01:40,30,50,17.6,79,5,978.7,0.3,1,SWW,958.9,1.7,5,0,31.2,117,127.8,127.8,1,1
985,18-01-2009 02:10,30,50,17.4,81,5.2,978.6,0.3,1,SWW,958.8,2.2,5.2,0,30.9,116.7,127.8,127.8,1,1
986,18-01-2009 02:40,30,50,17.2,77,4.8,978.8,0.3,1.4,SW,959,1.1,4.8,0,30.9,116.1,127.8,127.8,1,1
987,18-01-2009 03:10,30,50,17,85,3.6,978.5,0.7,2.4,S,958.7,1.3,3.6,0.6,31.5,115.5,128.4,128.4,1,2
988,18-01-2009 03:40,30,50,16.8,86,3.2,978.6,0.7,1.7,NW,958.8,1.1,3.2,0.6,31.5,113.4,128.4,128.4,1,2
989,18-01-2009 04:10,30,50,16.7,85,3.4,978.7,0.7,1.7,SWW,958.9,1.1,3.4,0,31.5,112.5,128.4,128.4,1,2
990,18-01-2009 04:40,30,50,16.5,86,3.3,978.5,0.7,2.4,S,958.7,1.2,3.3,0,31.5,111.3,128.4,128.4,1,2
991,18-01-2009 05:10,30,50,16.4,85,2.9,978.6,0,0.7,SW,958.8,0.6,2.9,0,31.2,110.7,128.4,128.4,0,1
992,18-01-2009 05:40,30,50,16.2,86,3.2,978.5,0.7,2,S,958.7,1.1,3.2,0,31.2,110.4,128.4,128.4,1,2
993,18-01-2009 06:10,30,50,16.1,85,3.7,978.9,1,2,W,959.1,1.4,3.7,0.3,31.5,110.7,128.7,128.7,1,2
994,18-01-2009 06:40,30,50,16,82,3.6,978.9,0.7,1.4,SW,959.1,0.8,3.6,0.3,29.1,110.1,128.7,128.7,1,1
995,18-01-2009 07:10,30,50,15.9,78,3.3,978.9,1,1.4,SW,959.1,-0.2,3.3,0,28.8,108,128.7,128.7,1,1
996,18-01-2009 07:40,30,50,15.9,80,3,979.4,1,2,SW,959.6,-0.1,3,0.6,28.5,106.8,129.3,129.3,1,2
997,18-01-2009 08:10,30,50,16.2,78,3.1,980,0.3,1.7,SSW,960.2,-0.4,3.1,0.9,28.2,105.6,129.6,129.6,1,2
998,18-01-2009 08:40,30,50,16.5,78,3,980.5,0.7,1.4,W,960.7,-0.5,3,0.3,28.2,104.4,129.6,129.6,1,1
999,18-01-2009 09:10,30,50,16.9,77,3.3,981.3,0.3,1,S,961.5,-0.3,3.3,0,28.2,104.4,129.6,129.6,1,1
1000,18-01-2009 09:40,30,50,17,73,4.6,981,1,2.4,SW,961.2,0.2,4.6,0,28.2,104.1,129.6,129.6,1,2
1001,18-01-2009 10:10,30,50,17,77,3.8,981.4,0.3,1.4,NWW,961.6,0.1,3.8,0,28.2,103.8,129.6,129.6,1,1
1002,18-01-2009 10:40,30,49,16.9,71,6.7,981.5,0.7,1.4,SE,961.7,1.8,6.7,0,28.2,103.5,129.6,129.6,1,1
1003,18-01-2009 11:10,30,50,16.8,74,4.9,981.5,0.7,1.4,SE,961.7,0.7,4.9,0,27.9,103.5,129.6,129.6,1,1
1004,18-01-2009 11:40,30,49,16.6,72,6.7,981.7,2.4,3.7,S,961.9,2,4.4,0,23.7,103.5,129.6,129.6,2,3
1005,18-01-2009 12:10,30,49,16.5,70,6.3,981.5,2.4,4.1,SE,961.7,1.2,4,0,17.7,103.2,129.6,129.6,2,3
1006,18-01-2009 12:40,30,49,16.3,75,5.5,981.3,2.7,5.8,S,961.5,1.4,2.4,0,17.7,102.9,129.6,129.6,2,4
1007,18-01-2009 13:10,30,49,16.1,74,5.7,981.1,2.7,4.8,S,961.3,1.4,2.6,0.3,18,102.6,129.9,129.9,2,3
1008,18-01-2009 13:40,30,49,15.9,76,5.6,980.9,1.7,4.1,SW,961.1,1.7,5.6,0.3,18,102.3,129.9,129.9,2,3
1009,18-01-2009 14:10,30,50,15.9,77,5.8,980.5,2,4.1,SW,960.7,2.1,4.5,0,18,102,129.9,129.9,2,3
1010,18-01-2009 14:40,30,51,16.3,73,6,980.1,2,4.8,SW,960.3,1.5,4.7,0,8.1,102,129.9,129.9,2,3
1011,18-01-2009 15:10,30,50,16.5,80,5,980.2,3.4,5.1,N,960.4,1.8,0.4,0.3,8.4,102,130.2,130.2,3,3
1012,18-01-2009 15:40,30,50,16.4,83,4.8,980.8,2.4,4.1,SW,961,2.2,2.3,1.2,9.3,102.6,131.1,131.1,2,3
1013,18-01-2009 16:10,30,52,16.5,86,4.5,980.7,3.4,6.5,S,960.9,2.4,-0.2,2.7,11.1,104.4,132.9,132.9,3,4
1014,18-01-2009 16:40,30,51,16.8,84,4.8,981.5,1.4,3.1,SSE,961.7,2.3,4.8,2.1,11.4,104.7,133.2,133.2,1,2
1015,18-01-2009 17:10,30,51,16.9,84,4.8,981.4,1.7,3.4,SSW,961.6,2.3,4.8,0.3,11.4,104.4,133.2,133.2,2,3
1016,18-01-2009 17:40,30,51,17,80,5.5,981.7,2.4,4.1,SW,961.9,2.3,3.1,0,10.8,103.2,133.2,133.2,2,3
1017,18-01-2009 18:10,30,51,17.1,79,5.6,982.1,1.7,2.7,S,962.3,2.3,5.6,0,10.2,101.7,133.2,133.2,2,2
1018,18-01-2009 18:40,30,51,17.1,82,5.4,981.8,1.7,3.1,SE,962,2.6,5.4,0,9.3,99,133.2,133.2,2,2
1019,18-01-2009 19:10,30,51,17.3,83,5.4,981.9,1.4,3.7,SWW,962.1,2.8,5.4,0.3,7.5,96.9,133.5,133.5,1,3
1020,18-01-2009 19:40,30,51,17.5,82,5.3,982.1,1.4,2.7,SW,962.3,2.5,5.3,0.3,6,93.3,133.5,133.5,1,2
1021,18-01-2009 20:10,30,51,17.7,83,5.1,982.2,2,5.8,S,962.4,2.5,3.7,0.3,6,90.9,133.8,133.8,2,4
1022,18-01-2009 20:40,30,51,17.8,80,5.2,982.4,1.7,3.4,SE,962.6,2,5.2,0.3,6,87.3,133.8,133.8,2,3
1023,18-01-2009 21:10,30,50,18,79,5,982,1.4,2.4,E,962.2,1.7,5,0,6,84.3,133.8,133.8,1,2
1024,18-01-2009 21:40,30,50,18.1,79,5,982.2,2.4,4.1,S,962.4,1.7,2.6,0,6,80.7,133.8,133.8,2,3
1025,18-01-2009 22:10,30,50,18.2,80,4.9,982.3,0.7,2,S,962.5,1.7,4.9,0,6,77.4,133.8,133.8,1,2
1026,18-01-2009 22:40,30,50,18.3,81,4.1,982.3,0.3,1.4,SW,962.5,1.1,4.1,0,6,74.4,133.8,133.8,1,1
1027,18-01-2009 23:10,30,50,18.3,81,4.4,982,2,3.7,SE,962.2,1.4,3,0,6,71.1,133.8,133.8,2,3
1028,18-01-2009 23:40,30,49,18.3,79,4.8,981.5,1.4,3.4,S,961.7,1.5,4.8,0,6,69.3,133.8,133.8,1,3
1029,19-01-2009 00:10,30,49,18.1,80,4.6,981,1,2.4,S,961.2,1.5,4.6,0,6,68.4,133.8,133.8,1,2
1030,19-01-2009 00:40,30,49,17.8,79,4.3,981,0.7,1.4,SE,961.2,1,4.3,0,6,65.7,133.8,133.8,1,1
1031,19-01-2009 01:10,30,49,17.5,78,3.9,980.4,0.3,1.7,SE,960.6,0.4,3.9,0,6,63.3,133.8,133.8,1,2
1032,19-01-2009 01:40,30,49,17.3,77,3.9,979.4,1.4,2.4,SW,959.6,0.2,3.9,0,6,62.4,133.8,133.8,1,2
1033,19-01-2009 02:10,30,49,17,78,3.7,978.8,0.7,2,S,959,0.2,3.7,0,6,62.4,133.8,133.8,1,2
1034,19-01-2009 02:40,30,49,16.8,77,4.1,977.6,0.7,2,SE,957.8,0.4,4.1,0,6,60.9,133.8,133.8,1,2
1035,19-01-2009 03:10,30,49,16.6,79,3.8,976.3,2.4,4.1,SE,956.5,0.5,1.3,0,5.4,60.9,133.8,133.8,2,3
1036,19-01-2009 03:40,30,49,16.4,79,4.3,975.5,2.4,4.4,SE,955.7,1,1.8,0,5.4,59.7,133.8,133.8,2,3
1037,19-01-2009 04:10,30,49,16.2,82,4.1,974.8,1.7,3.7,E,955,1.3,4.1,0.3,5.7,59.1,134.1,134.1,2,3
1038,19-01-2009 04:40,30,49,16,83,4,973.6,3.1,5.8,S,953.8,1.4,-0.2,0.6,6,59.1,134.4,134.4,2,4
1039,19-01-2009 05:10,30,49,15.8,82,4.2,973,1.7,3.1,SE,953.2,1.4,4.2,0.3,6,58.8,134.4,134.4,2,2
1040,19-01-2009 05:40,30,49,15.7,84,3.7,972.2,1.7,3.1,SSE,952.4,1.3,3.7,0.3,6.3,58.5,134.7,134.7,2,2
1041,19-01-2009 06:10,30,49,15.5,86,3.6,971.1,1.4,2.7,SE,951.3,1.5,3.6,0.9,6.6,58.8,135.3,135.3,1,2
1042,19-01-2009 06:40,30,49,15.3,84,4.1,970.1,2,3.7,SE,950.3,1.6,2.7,0.6,6.6,58.8,135.3,135.3,2,3
1043,19-01-2009 07:10,30,49,15.2,86,4.3,969.4,2.7,4.1,SE,949.6,2.2,1.1,0.6,7.2,59.4,135.9,135.9,2,3
1044,19-01-2009 07:40,30,49,15.2,85,4.6,968.7,1.7,3.1,SE,948.9,2.3,4.6,0.6,6.6,59.4,135.9,135.9,2,2
1045,19-01-2009 08:10,30,49,15.5,83,5,968.2,2,4.1,SEE,948.4,2.4,3.6,0,6.3,59.4,135.9,135.9,2,3
1046,19-01-2009 08:40,30,49,15.9,82,5.1,967.5,1.7,4.4,SE,947.7,2.3,5.1,0,6.3,59.4,135.9,135.9,2,3
1047,19-01-2009 09:10,30,49,16.2,82,5.1,966.7,3.1,4.8,SSE,946.9,2.3,1.1,0,6.3,59.4,135.9,135.9,2,3
1048,19-01-2009 09:40,30,49,16.3,81,5,966,3.7,6.5,SE,946.2,2,-0.2,0,6.3,59.1,135.9,135.9,3,4
1049,19-01-2009 10:10,30,49,16.5,83,4.7,965.5,2,4.1,S,945.7,2.1,3.3,0.3,6.6,59.4,136.2,136.2,2,3
1050,19-01-2009 10:40,30,49,16.8,85,4.6,965.2,1.7,4.1,SSW,945.4,2.3,4.6,0.6,6.9,59.7,136.5,136.5,2,3
1051,19-01-2009 11:10,30,48,16.8,85,4.4,965.3,1,2.4,SW,945.5,2.1,4.4,0.3,6.9,59.7,136.5,136.5,1,2
1052,19-01-2009 11:40,30,49,16.7,86,3.5,965,1.4,3.1,SWW,945.2,1.4,3.5,0.6,7.5,60.3,137.1,137.1,1,2
1053,19-01-2009 12:10,30,49,16.7,88,3.2,964.8,1,2,S,945,1.4,3.2,0.9,7.8,60.6,137.4,137.4,1,2
1054,19-01-2009 12:40,30,49,16.7,86,3.8,964.5,0.3,0.7,SE,944.7,1.7,3.8,0.3,7.8,60.6,137.4,137.4,1,1
1055,19-01-2009 13:10,30,48,16.5,85,3.4,964.7,0,0,E,944.9,1.1,3.4,0,7.5,60.6,137.4,137.4,0,0
1056,19-01-2009 13:40,30,48,16.3,84,3.5,964.7,0,0,SW,944.9,1.1,3.5,0,7.5,60.6,137.4,137.4,0,0
1057,19-01-2009 14:10,30,48,16.2,84,3.4,964.9,0,0,SW,945.1,1,3.4,0,7.5,60.6,137.4,137.4,0,0
1058,19-01-2009 14:40,30,49,16,84,3.2,965.4,0.3,1,S,945.6,0.8,3.2,0.3,7.8,60.9,137.7,137.7,1,1
1059,19-01-2009 15:10,30,49,16.1,86,2.7,965.8,0.3,1,S,946,0.6,2.7,0.3,7.5,60.9,137.7,137.7,1,1
1060,19-01-2009 15:40,30,49,16,87,2.3,966.3,0.3,1,S,946.5,0.4,2.3,0.3,6.9,61.2,138,138,1,1
1061,19-01-2009 16:10,30,50,16.2,87,2.6,966.6,0.7,1.4,S,946.8,0.7,2.6,0.3,5.1,61.2,138,138,1,1
1062,19-01-2009 16:40,30,50,16.2,87,2.5,966.5,0.3,1,SW,946.7,0.6,2.5,0,4.8,61.2,138,138,1,1
1063,19-01-2009 17:10,30,50,16.2,84,2.7,966.9,0.7,1,NEE,947.1,0.3,2.7,0,4.8,61.2,138,138,1,1
1064,19-01-2009 17:40,30,50,16.4,85,1.8,967,0.3,0.7,S,947.2,-0.5,1.8,0,4.8,61.2,138,138,1,1
1065,19-01-2009 18:10,30,50,16.5,83,2.2,967.1,0.7,1,W,947.3,-0.4,2.2,0,4.8,61.2,138,138,1,1
1066,19-01-2009 18:40,30,50,16.5,79,2.2,967.4,0,0.7,W,947.6,-1.1,2.2,0,4.8,61.2,138,138,0,1
1067,19-01-2009 19:10,30,49,16.7,79,2.1,967.9,0,0.3,S,948.1,-1.2,2.1,0,4.5,61.2,138,138,0,1
1068,19-01-2009 19:40,30,49,16.8,84,1.4,968,0,0.3,S,948.2,-1,1.4,0.6,5.1,61.8,138.6,138.6,0,1
1069,19-01-2009 20:10,30,49,17,86,1.2,968,0.3,1,S,948.2,-0.9,1.2,0.6,4.8,61.8,138.6,138.6,1,1
1070,19-01-2009 20:40,30,49,17.2,85,1.7,968,0.3,1,SW,948.2,-0.5,1.7,0.3,5.1,62.1,138.9,138.9,1,1
1071,19-01-2009 21:10,30,49,17.3,86,1.3,967.8,0,0,S,948,-0.8,1.3,0.3,5.1,62.1,138.9,138.9,0,0
1072,19-01-2009 21:40,30,49,17.5,83,2.9,967.9,2,3.4,SE,948.1,0.3,1.4,0,5.1,62.1,138.9,138.9,2,3
1073,19-01-2009 22:10,30,49,17.6,87,2.2,967.9,1,2.4,SW,948.1,0.3,2.2,0.9,6,63,139.8,139.8,1,2
1074,19-01-2009 22:40,30,49,17.7,88,2,967.8,3.1,6.5,SSE,948,0.2,-2.4,1.5,6.6,63.6,140.4,140.4,2,4
1075,19-01-2009 23:10,30,49,17.8,89,1.5,967.5,1,2.4,E,947.7,-0.1,1.5,0.9,6.9,63.9,140.7,140.7,1,2
1076,19-01-2009 23:40,30,49,17.7,90,2.6,968,0.7,2.7,SW,948.2,1.1,2.6,0.6,7.2,64.2,141,141,1,2
1077,20-01-2009 00:10,30,48,17.5,87,3.3,968.3,0.7,1.7,SW,948.5,1.3,3.3,0.3,7.2,64.2,141,141,1,2
1078,20-01-2009 00:40,30,48,17.2,88,3.4,968.8,1,2,S,949,1.6,3.4,0.3,7.5,64.5,141.3,141.3,1,2
1079,20-01-2009 01:10,30,48,16.9,86,3.9,969.2,1,2,S,949.4,1.8,3.9,0.6,7.8,64.8,141.6,141.6,1,2
1080,20-01-2009 01:40,30,48,16.6,86,4.6,969.6,2,3.7,SSW,949.8,2.5,3.2,0.6,8.1,65.1,141.9,141.9,2,3
1081,20-01-2009 02:10,30,48,16.3,83,4.8,970,2,3.7,NW,950.2,2.2,3.4,0.6,8.4,65.4,142.2,142.2,2,3
1082,20-01-2009 02:40,30,48,16.1,81,5.2,970.5,1.4,2.7,SSW,950.7,2.2,5.2,0.3,8.4,65.4,142.2,142.2,1,2
1083,20-01-2009 03:10,30,49,15.9,80,5.2,971.1,1,1.7,SE,951.3,2,5.2,0,8.4,65.4,142.2,142.2,1,2
1084,20-01-2009 03:40,30,49,15.7,79,5.1,971.2,1.7,3.1,SSE,951.4,1.8,5.1,0,8.4,64.8,142.2,142.2,2,2
1085,20-01-2009 04:10,30,49,15.5,80,4.8,971.5,1.4,2.4,SW,951.7,1.6,4.8,0,8.1,64.8,142.2,142.2,1,2
1086,20-01-2009 04:40,30,49,15.3,79,4.5,972.1,1.7,2.4,S,952.3,1.2,4.5,0,7.8,64.8,142.2,142.2,2,2
1087,20-01-2009 05:10,30,49,15.1,80,4.4,972.1,1,3.1,SW,952.3,1.3,4.4,0,7.8,64.5,142.2,142.2,1,2
1088,20-01-2009 05:40,30,49,15,81,3.9,972.2,0.7,1.7,SW,952.4,0.9,3.9,0,7.5,64.2,142.2,142.2,1,2
1089,20-01-2009 06:10,30,49,14.8,79,4,972.5,1.4,4.1,SW,952.7,0.7,4,0,6.9,64.2,142.2,142.2,1,3
1090,20-01-2009 06:40,30,49,14.7,78,4.3,973.1,1.4,2.4,NW,953.3,0.8,4.3,0,6.9,64.2,142.2,142.2,1,2
1091,20-01-2009 07:10,30,49,14.6,78,4.3,973.6,1.7,4.8,SWW,953.8,0.8,4.3,0,6.3,64.2,142.2,142.2,2,3
1092,20-01-2009 07:40,30,49,14.6,79,4.1,974,1,2,S,954.2,0.8,4.1,0,6.3,64.2,142.2,142.2,1,2
1093,20-01-2009 08:10,30,49,14.9,79,4,974.6,1,2.4,SWW,954.8,0.7,4,0,6.3,63.9,142.2,142.2,1,2
1094,20-01-2009 08:40,30,49,15.3,78,4.1,975.1,1.4,3.7,SW,955.3,0.6,4.1,0,6.3,63.9,142.2,142.2,1,3
1095,20-01-2009 09:10,30,49,15.6,77,4,975.3,1,4.1,SSE,955.5,0.3,4,0,6.3,63.9,142.2,142.2,1,3
1096,20-01-2009 09:40,30,49,15.7,75,4.4,975.9,1.4,2.4,W,956.1,0.4,4.4,0,6.3,63.9,142.2,142.2,1,2
1097,20-01-2009 10:10,30,49,15.8,75,4.9,976.4,0.3,1.4,S,956.6,0.8,4.9,0,6,63.9,142.2,142.2,1,1
1098,20-01-2009 10:40,30,50,16.1,82,3.3,977,1,1.7,S,957.2,0.5,3.3,1.2,6.9,64.5,143.4,143.4,1,2
1099,20-01-2009 11:10,30,49,16.2,83,4.8,977.2,1.4,2.7,SW,957.4,2.2,4.8,1.8,7.5,64.8,144,144,1,2
1100,20-01-2009 11:40,30,49,16.2,75,6.9,977.6,2.4,4.4,S,957.8,2.8,4.6,0.6,6.9,64.8,144,144,2,3
1101,20-01-2009 12:10,30,49,16.2,76,5.8,977.6,2.4,3.7,SW,957.8,1.9,3.4,0,6.6,64.8,144,144,2,3
1102,20-01-2009 12:40,30,49,16.1,73,6.8,977.5,1.7,4.1,W,957.7,2.3,6.8,0,6.6,64.8,144,144,2,3
1103,20-01-2009 13:10,30,49,15.8,73,6.3,978,3.4,5.8,W,958.2,1.8,1.9,0,6.6,64.2,144,144,3,4
1104,20-01-2009 13:40,30,49,15.5,73,6,977.9,3.1,5.1,SW,958.1,1.5,2.1,0,6.6,64.2,144,144,2,3
1105,20-01-2009 14:10,30,49,15.3,71,5.8,978.1,2,3.7,SWW,958.3,1,4.5,0,6.6,64.2,144,144,2,3
1106,20-01-2009 14:40,30,50,15.2,71,5.7,978,2.4,6.5,N,958.2,0.9,3.3,0,6.3,64.2,144,144,2,4
1107,20-01-2009 15:10,30,51,15.7,70,5.6,978.2,3.1,5.1,SE,958.4,0.6,1.7,0,6.3,64.2,144,144,2,3
1108,20-01-2009 15:40,30,52,16.5,72,5.4,978.3,1.4,3.1,NW,958.5,0.8,5.4,0,6,64.2,144,144,1,2
1109,20-01-2009 16:10,30,51,17.2,71,5.5,978.6,2.4,4.8,W,958.8,0.7,3.1,0,6,64.2,144,144,2,3
1110,20-01-2009 16:40,30,50,17.5,83,3.3,979.4,2.4,4.1,SW,959.6,0.7,0.7,0.6,6.6,64.8,144.6,144.6,2,3
1111,20-01-2009 17:10,30,50,17.7,86,3.3,979.6,2.4,5.1,S,959.8,1.2,0.7,1.8,7.8,66,145.8,145.8,2,3
1112,20-01-2009 17:40,30,50,17.7,85,3.7,980,1,2.7,SW,960.2,1.4,3.7,1.8,8.4,66.6,146.4,146.4,1,2
1113,20-01-2009 18:10,30,50,17.9,86,3.7,980.3,1.4,2,S,960.5,1.6,3.7,0.6,8.4,66.6,146.4,146.4,1,2
1114,20-01-2009 18:40,30,50,18.2,88,3.9,980.8,1.4,2.4,NWW,961,2.1,3.9,0.3,8.7,66.9,146.7,146.7,1,2
1115,20-01-2009 19:10,30,50,18.4,88,3.8,981.2,2.4,4.8,S,961.4,2,1.3,0.3,8.7,66.9,146.7,146.7,2,3
1116,20-01-2009 19:40,30,50,18.6,88,3.9,981.5,1.7,3.4,SW,961.7,2.1,3.9,0,8.1,66.9,146.7,146.7,2,3
1117,20-01-2009 20:10,30,50,18.8,89,4.1,982,0.7,2,S,962.2,2.5,4.1,0.3,8.4,67.2,147,147,1,2
1118,20-01-2009 20:40,30,49,18.8,89,4.2,982.2,1.4,2,W,962.4,2.6,4.2,0.9,8.7,67.8,147.6,147.6,1,2
1119,20-01-2009 21:10,30,49,18.7,88,4.2,982.5,0.7,1.7,SWW,962.7,2.4,4.2,0.6,8.7,67.8,147.6,147.6,1,2
1120,20-01-2009 21:40,30,48,18.4,89,4.1,983,0.7,1.7,S,963.2,2.5,4.1,0,8.7,67.8,147.6,147.6,1,2
1121,20-01-2009 22:10,30,49,18,89,3.7,983.3,0.7,1.4,S,963.5,2.1,3.7,0,7.8,67.8,147.6,147.6,1,1
